3014,三千十四,3014,4
3015,三千十五,3015,4
3016,三千十六,3016,4
3017,三千十七,3017,4
3018,三千十八,3018,4
3019,三千十九,3019,4
3020,三千二十,3020,4
3021,三千二十一,3021,5
3022,三千二十二,3022,5
3023,三千二十三,3023,5
3024,三千二十四,3024,5
3025,五十五平方,55 ²,5
3026,三千二十六,3026,5
3027,三千二十七,3027,5
3028,三千二十八,3028,5
3029,三千二十九,3029,5
3030,三千三十,3030,4
3031,三千三十一,3031,5
3032,三千三十二,3032,5
3033,三千三十三,3033,5
3034,三千三十四,3034,5
3035,半分之六千七十,6070 / 2,5
3036,三千三十六,3036,5
3037,三千三十七,3037,5
3038,三千三十八,3038,5
3039,三千三十九,3039,5
3040,三千四十,3040,4
3041,三千四十一,3041,5
3042,三千四十二,3042,5
3043,三千四十三,3043,5
3044,三千四十四,3044,5
3045,半分之六千九十,6090 / 2,5
3046,三千四十六,3046,5
3047,三千四十七,3047,5
3048,三千四十八,3048,5
3049,三千四十九,3049,5
3050,三千五十,3050,4
3051,三千五十一,3051,5
3052,三千五十二,3052,5
3053,三千五十三,3053,5
3054,三千五十四,3054,5
3055,三千五十五,3055,5
3056,三千五十六,3056,5
3057,三千五十七,3057,5
3058,三千五十八,3058,5
3059,三千五十九,3059,5
3060,三千六十,3060,4
3061,三千六十一,3061,5
3062,三千六十二,3062,5
3063,三千六十三,3063,5
3064,三千六十四,3064,5
3065,三千六十五,3065,5
3066,三千六十六,3066,5
3067,三千六十七,3067,5
3068,三千六十八,3068,5
3069,三千六十九,3069,5
3070,三千七十,3070,4
3071,三千七十一,3071,5
3072,六乘八立方,6 * 8 ³,5
3073,三千七十三,3073,5
3074,三千七十四,3074,5
3075,三千七十五,3075,5
3076,三千七十六,3076,5
3077,三千七十七,3077,5
3078,三千七十八,3078,5
3079,三千七十九,3079,5
3080,三千八十,3080,4
3081,三千八十一,3081,5
3082,三千八十二,3082,5
3083,三千八十三,3083,5
3084,三千八十四,3084,5
3085,三千八十五,3085,5
3086,三千八十六,3086,5
3087,九乘七立方,9 * 7 ³,5
3088,三千八十八,3088,5
3089,三千八十九,3089,5
3090,三千九十,3090,4
3091,三千九十一,3091,5
3092,三千九十二,3092,5
3093,三千九十三,3093,5
3094,三千九十四,3094,5
3095,三千九十五,3095,5
3096,三千九十六,3096,5
3097,三千九十七,3097,5
3098,三千九十八,3098,5
3099,三千九十九,3099,5
3100,三千一百,3100,4
3101,三千一百加一,3100 + 1,6
3102,六乘五百十七,6 * 517,6
3103,三千一百加三,3100 + 3,6
3104,三千一百加四,3100 + 4,6
3105,半分之六千二百十,6210 / 2,6
3106,三千一百加六,3100 + 6,6
3107,三千一百加七,3100 + 7,6
3108,六乘五百十八,6 * 518,6
3109,三千一百加九,3100 + 9,6
3110,三千一百十,3110,5
3111,三千一百十一,3111,6
3112,三千一百十二,3112,6
3113,三千一百十三,3113,6
3114,六乘五百十九,6 * 519,6
3115,三千一百十五,3115,6
3116,三千一百十六,3116,6
3117,三千一百十七,3117,6
3118,三千一百十八,3118,6
3119,三千一百十九,3119,6
3120,五十二乘六十,52 * 60,6
3121,三千加十一平方,3000 + 11 ²,7
3122,七乘四百四十六,7 * 446,7
3123,九乘三百四十七,9 * 347,7
3124,四十四乘七十一,44 * 71,7
3125,半分之半分之半分之半分之五万,50000 / 2 / 2 / 2 / 2,6
3126,五十六平方减十,56 ² - 10,7
3127,五十六平方减九,56 ² - 9,7
3128,五十六平方减八,56 ² - 8,7
3129,五十六平方减七,56 ² - 7,7
3130,十乘三百十三,10 * 313,6
3131,五十六平方减五,56 ² - 5,7
3132,五十六平方减四,56 ² - 4,7
3133,五十六平方减三,56 ² - 3,7
3134,五十六平方减二,56 ² - 2,7
3135,半分之六千二百七十,6270 / 2,7
3136,五十六平方,56 ²,5
3137,五十六平方加一,56 ² + 1,7
3138,六乘五百二十三,6 * 523,7
3139,四十三乘七十三,43 * 73,7
3140,十乘三百十四,10 * 314,6
3141,半分之六千三百减九,6300 / 2 - 9,7
3142,半分之六千三百减八,6300 / 2 - 8,7
3143,半分之六千三百减七,6300 / 2 - 7,7
3144,半分之六千三百减六,6300 / 2 - 6,7
3145,半分之六千二百九十,6290 / 2,7
3146,半分之六千三百减四,6300 / 2 - 4,7
3147,半分之六千三百减三,6300 / 2 - 3,7
3148,半分之六千三百减二,6300 / 2 - 2,7
3149,半分之六千三百减一,6300 / 2 - 1,7
3150,半分之六千三百,6300 / 2,5
3151,半分之六千三百零二,6302 / 2,7
3152,半分之六千三百零四,6304 / 2,7
3153,半分之六千三百零六,6306 / 2,7
3154,半分之六千三百零八,6308 / 2,7
3155,半分之六千三百十,6310 / 2,6
3156,半分之六千三百十二,6312 / 2,7
3157,半分之六千三百十四,6314 / 2,7
3158,半分之六千三百十六,6316 / 2,7
3159,半分之六千三百十八,6318 / 2,7
3160,四十乘七十九,40 * 79,6
3161,三千一百六十一,3161,7
3162,五十一乘六十二,51 * 62,7
3163,三千一百六十三,3163,7
3164,七乘半分之九百零四,7 * 904 / 2,7
3165,半分之六千三百三十,6330 / 2,7
3166,三千一百六十六,3166,7
3167,三千一百六十七,3167,7
3168,九千减十八立方,9000 - 18 ³,7
3169,三千加十三平方,3000 + 13 ²,7
3170,十乘三百十七,10 * 317,6
3171,七乘半分之九百零六,7 * 906 / 2,7
3172,五十二乘六十一,52 * 61,7
3173,三千一百七十三,3173,7
3174,四十六乘六十九,46 * 69,7
3175,半分之六千三百五十,6350 / 2,7
3176,八乘三百九十七,8 * 397,7
3177,九乘半分之七百零六,9 * 706 / 2,7
3178,七乘半分之九百零八,7 * 908 / 2,7
3179,十一乘十七平方,11 * 17 ²,7
3180,五十三乘六十,53 * 60,6
3181,八乘四百减十九,8 * 400 - 19,7
3182,八乘四百减十八,8 * 400 - 18,7
3183,八乘四百减十七,8 * 400 - 17,7
3184,八乘四百减十六,8 * 400 - 16,7
3185,七乘半分之九百十,7 * 910 / 2,6
3186,八乘四百减十四,8 * 400 - 14,7
3187,八乘四百减十三,8 * 400 - 13,7
3188,八乘四百减十二,8 * 400 - 12,7
3189,八乘四百减十一,8 * 400 - 11,7
3190,八乘四百减十,8 * 400 - 10,6
3191,八乘四百减九,8 * 400 - 9,6
3192,八乘四百减八,8 * 400 - 8,6
3193,八乘四百减七,8 * 400 - 7,6
3194,八乘四百减六,8 * 400 - 6,6
3195,八乘四百减五,8 * 400 - 5,6
3196,八乘四百减四,8 * 400 - 4,6
3197,八乘四百减三,8 * 400 - 3,6
3198,八乘四百减二,8 * 400 - 2,6
3199,八乘四百减一,8 * 400 - 1,6
3200,八乘四百,8 * 400,4
3201,八乘四百加一,8 * 400 + 1,6
3202,八乘四百加二,8 * 400 + 2,6
3203,八乘四百加三,8 * 400 + 3,6
3204,四乘八百零一,4 * 801,6
3205,半分之六千四百十,6410 / 2,6
3206,八乘四百加六,8 * 400 + 6,6
3207,八乘四百加七,8 * 400 + 7,6
3208,八乘四百零一,8 * 401,6
3209,八乘四百加九,8 * 400 + 9,6
3210,三千二百十,3210,5
3211,三千二百十一,3211,6
3212,四乘八百零三,4 * 803,6
3213,三千二百十三,3213,6
3214,三千二百十四,3214,6
3215,三千二百十五,3215,6
3216,八乘四百零二,8 * 402,6
3217,三千二百十七,3217,6
3218,三千二百十八,3218,6
3219,三千二百十九,3219,6
3220,四十六乘七十,46 * 70,6
3221,三千二百二十一,3221,7
3222,九乘半分之七百十六,9 * 716 / 2,7
3223,三千二百二十三,3223,7
3224,八乘四百零三,8 * 403,6
3225,半分之六千四百五十,6450 / 2,7
3226,三千十加六立方,3010 + 6 ³,7
3227,七乘四百六十一,7 * 461,7
3228,四乘八百零七,4 * 807,6
3229,半分之五千加九立方,5000 / 2 + 9 ³,7
3230,三千二百三十,3230,6
3231,四乘八百十减九,4 * 810 - 9,7
3232,八乘四百零四,8 * 404,6
3233,四乘八百十减七,4 * 810 - 7,7
3234,四乘八百十减六,4 * 810 - 6,7
3235,半分之六千四百七十,6470 / 2,7
3236,四乘八百零九,4 * 809,6
3237,四乘八百十减三,4 * 810 - 3,7
3238,四乘八百十减二,4 * 810 - 2,7
3239,五十七平方减十,57 ² - 10,7
3240,四乘八百十,4 * 810,5
3241,半分之六千五百减九,6500 / 2 - 9,7
3242,半分之六千五百减八,6500 / 2 - 8,7
3243,半分之六千五百减七,6500 / 2 - 7,7
3244,四乘八百十一,4 * 811,6
3245,半分之六千四百九十,6490 / 2,7
3246,半分之六千五百减四,6500 / 2 - 4,7
3247,半分之六千五百减三,6500 / 2 - 3,7
3248,八乘四百零六,8 * 406,6
3249,五十七平方,57 ²,5
3250,半分之六千五百,6500 / 2,5
3251,半分之六千五百零二,6502 / 2,7
3252,四乘八百十三,4 * 813,6
3253,半分之六千五百零六,6506 / 2,7
3254,半分之六千五百零八,6508 / 2,7
3255,半分之六千五百十,6510 / 2,6
3256,八乘四百零七,8 * 407,6
3257,半分之六千五百十四,6514 / 2,7
3258,半分之六千五百十六,6516 / 2,7
3259,半分之六千五百十八,6518 / 2,7
3260,四乘八百十五,4 * 815,6
3261,三乘一千八十七,3 * 1087,7
3262,七乘四百六十六,7 * 466,7
3263,三千二百六十三,3263,7
3264,八乘四百零八,8 * 408,6
3265,半分之六千五百三十,6530 / 2,7
3266,四十六乘七十一,46 * 71,7
3267,三十三乘九十九,33 * 99,7
3268,四乘八百十七,4 * 817,6
3269,七乘四百六十七,7 * 467,7
3270,三乘一千九十,3 * 1090,6
3271,四千减九立方,4000 - 9 ³,6
3272,八乘四百零九,8 * 409,6
3273,八乘四百十减七,8 * 410 - 7,7
3274,八乘四百十减六,8 * 410 - 6,7
3275,半分之六千五百五十,6550 / 2,7
3276,四乘八百十九,4 * 819,6
3277,八乘四百十减三,8 * 410 - 3,7
3278,八乘四百十减二,8 * 410 - 2,7
3279,八乘四百十减一,8 * 410 - 1,7
3280,八乘四百十,8 * 410,5
3281,三千三百减十九,3300 - 19,7
3282,三千三百减十八,3300 - 18,7
3283,三千三百减十七,3300 - 17,7
3284,三千三百减十六,3300 - 16,7
3285,半分之六千五百七十,6570 / 2,7
3286,三千三百减十四,3300 - 14,7
3287,三千三百减十三,3300 - 13,7
3288,八乘四百十一,8 * 411,6
3289,三千三百减十一,3300 - 11,7
3290,三千三百减十,3300 - 10,6
3291,三千三百减九,3300 - 9,6
3292,三千三百减八,3300 - 8,6
3293,三千三百减七,3300 - 7,6
3294,三千三百减六,3300 - 6,6
3295,三千三百减五,3300 - 5,6
3296,三千三百减四,3300 - 4,6
3297,三千三百减三,3300 - 3,6
3298,三千三百减二,3300 - 2,6
3299,三千三百减一,3300 - 1,6
3300,三千三百,3300,4
3301,三千三百加一,3300 + 1,6
3302,三千三百加二,3300 + 2,6
3303,三千三百加三,3300 + 3,6
3304,八乘四百十三,8 * 413,6
3305,半分之六千六百十,6610 / 2,6
3306,三千三百加六,3300 + 6,6
3307,三千三百加七,3300 + 7,6
3308,三千三百加八,3300 + 8,6
3309,三千三百加九,3300 + 9,6
3310,三千三百十,3310,5
3311,三千三百十一,3311,6
3312,八乘四百十四,8 * 414,6
3313,三千三百十三,3313,6
3314,三千三百十四,3314,6
3315,三千三百十五,3315,6
3316,三千三百十六,3316,6
3317,三千三百十七,3317,6
3318,三千三百十八,3318,6
3319,三千三百十九,3319,6
3320,四十乘八十三,40 * 83,6
3321,四十一乘九平方,41 * 9 ²,7
3322,十一乘三百零二,11 * 302,7
3323,三千三百二十三,3323,7
3324,六乘五百五十四,6 * 554,7
3325,半分之六千六百五十,6650 / 2,7
3326,三千三百二十六,3326,7
3327,三千三百二十七,3327,7
3328,八乘四百十六,8 * 416,6
3329,三千三百二十九,3329,7
3330,三十七乘九十,37 * 90,6
3331,二千加十一立方,2000 + 11 ³,7
3332,七平方乘六十八,7 ² * 68,7
3333,十一乘三百零三,11 * 303,7
3334,三万零六除以九,30006 / 9,7
3335,二万十除以六,20010 / 6,6
3336,八乘四百十七,8 * 417,6
3337,一万十一除以三,10011 / 3,7
3338,一万十四除以三,10014 / 3,7
3339,一万十七除以三,10017 / 3,7
3340,三千三百四十,3340,6
3341,半分之六千七百减九,6700 / 2 - 9,7
3342,半分之六千七百减八,6700 / 2 - 8,7
3343,三千加七立方,3000 + 7 ³,6
3344,八乘四百十八,8 * 418,6
3345,半分之六千六百九十,6690 / 2,7
3346,半分之六千七百减四,6700 / 2 - 4,7
3347,半分之六千七百减三,6700 / 2 - 3,7
3348,半分之六千七百减二,6700 / 2 - 2,7
3349,半分之六千七百减一,6700 / 2 - 1,7
3350,半分之六千七百,6700 / 2,5
3351,半分之六千七百零二,6702 / 2,7
3352,八乘四百十九,8 * 419,6
3353,半分之六千七百零六,6706 / 2,7
3354,半分之六千七百零八,6708 / 2,7
3355,半分之六千七百十,6710 / 2,6
3356,半分之六千七百十二,6712 / 2,7
3357,半分之六千七百十四,6714 / 2,7
3358,半分之六千七百十六,6716 / 2,7
3359,半分之六千七百十八,6718 / 2,7
3360,七乘八乘六十,7 * 8 * 60,6
3361,五十八平方减三,58 ² - 3,7
3362,半分之八十二平方,82 ² / 2,6
3363,五十八平方减一,58 ² - 1,7
3364,五十八平方,58 ²,5
3365,十五立方减十,15 ³ - 10,6
3366,十五立方减九,15 ³ - 9,6
3367,十五立方减八,15 ³ - 8,6
3368,十五立方减七,15 ³ - 7,6
3369,十五立方减六,15 ³ - 6,6
3370,十五立方减五,15 ³ - 5,6
3371,十五立方减四,15 ³ - 4,6
3372,十五立方减三,15 ³ - 3,6
3373,十五立方减二,15 ³ - 2,6
3374,十五立方减一,15 ³ - 1,6
3375,十五立方,15 ³,4
3376,十五立方加一,15 ³ + 1,6
3377,十五立方加二,15 ³ + 2,6
3378,十五立方加三,15 ³ + 3,6
3379,十五立方加四,15 ³ + 4,6
3380,十五立方加五,15 ³ + 5,6
3381,十五立方加六,15 ³ + 6,6
3382,十五立方加七,15 ³ + 7,6
3383,十五立方加八,15 ³ + 8,6
3384,十五立方加九,15 ³ + 9,6
3385,十五立方加十,15 ³ + 10,6
3386,三千四百减十四,3400 - 14,7
3387,三千四百减十三,3400 - 13,7
3388,三千四百减十二,3400 - 12,7
3389,三千四百减十一,3400 - 11,7
3390,三千四百减十,3400 - 10,6
3391,三千四百减九,3400 - 9,6
3392,三千四百减八,3400 - 8,6
3393,三千四百减七,3400 - 7,6
3394,三千四百减六,3400 - 6,6
3395,三千四百减五,3400 - 5,6
3396,三千四百减四,3400 - 4,6
3397,三千四百减三,3400 - 3,6
3398,三千四百减二,3400 - 2,6
3399,三千四百减一,3400 - 1,6
3400,三千四百,3400,4
3401,三千四百加一,3400 + 1,6
3402,三千四百加二,3400 + 2,6
3403,三千四百加三,3400 + 3,6
3404,三千四百加四,3400 + 4,6
3405,半分之六千八百十,6810 / 2,6
3406,三千四百加六,3400 + 6,6
3407,三千四百加七,3400 + 7,6
3408,三千四百加八,3400 + 8,6
3409,三千四百加九,3400 + 9,6
3410,三千四百十,3410,5
3411,三千四百十一,3411,6
3412,三千四百十二,3412,6
3413,三千四百十三,3413,6
3414,三千四百十四,3414,6
3415,三千四百十五,3415,6
3416,三千四百十六,3416,6
3417,三千四百十七,3417,6
3418,三千四百十八,3418,6
3419,三千四百十九,3419,6
3420,半分之七千减八十,7000 / 2 - 80,6
3421,十乘七立方减九,10 * 7 ³ - 9,7
3422,十乘七立方减八,10 * 7 ³ - 8,7
3423,十乘七立方减七,10 * 7 ³ - 7,7
3424,十乘七立方减六,10 * 7 ³ - 6,7
3425,半分之六千八百五十,6850 / 2,7
3426,十乘七立方减四,10 * 7 ³ - 4,7
3427,十乘七立方减三,10 * 7 ³ - 3,7
3428,十乘七立方减二,10 * 7 ³ - 2,7
3429,十乘七立方减一,10 * 7 ³ - 1,7
3430,十乘七立方,10 * 7 ³,5
3431,半分之七千减六十九,7000 / 2 - 69,7
3432,半分之七千减六十八,7000 / 2 - 68,7
3433,半分之七千减六十七,7000 / 2 - 67,7
3434,半分之七千减六十六,7000 / 2 - 66,7
3435,半分之六千八百七十,6870 / 2,7
3436,半分之七千减四立方,7000 / 2 - 4 ³,7
3437,半分之七千减七乘九,7000 / 2 - 7 * 9,7
3438,半分之七千减六十二,7000 / 2 - 62,7
3439,半分之七千减六十一,7000 / 2 - 61,7
3440,半分之七千减六十,7000 / 2 - 60,6
3441,半分之六千九百减九,6900 / 2 - 9,7
3442,半分之六千九百减八,6900 / 2 - 8,7
3443,半分之六千九百减七,6900 / 2 - 7,7
3444,半分之六千九百减六,6900 / 2 - 6,7
3445,半分之六千八百九十,6890 / 2,7
3446,半分之六千九百减四,6900 / 2 - 4,7
3447,半分之六千九百减三,6900 / 2 - 3,7
3448,半分之六千九百减二,6900 / 2 - 2,7
3449,半分之六千九百减一,6900 / 2 - 1,7
3450,半分之六千九百,6900 / 2,5
3451,半分之六千九百零二,6902 / 2,7
3452,半分之六千九百零四,6904 / 2,7
3453,半分之六千九百零六,6906 / 2,7
3454,半分之六千九百零八,6908 / 2,7
3455,半分之六千九百十,6910 / 2,6
3456,十六乘六立方,16 * 6 ³,6
3457,半分之六千九百十四,6914 / 2,7
3458,半分之六千九百十六,6916 / 2,7
3459,半分之六千九百十八,6918 / 2,7
3460,半分之七千减四十,7000 / 2 - 40,6
3461,半分之七千减三十九,7000 / 2 - 39,7
3462,半分之七千减三十八,7000 / 2 - 38,7
3463,半分之七千减三十七,7000 / 2 - 37,7
3464,半分之七千减六平方,7000 / 2 - 6 ²,7
3465,半分之六千九百三十,6930 / 2,7
3466,半分之七千减三十四,7000 / 2 - 34,7
3467,半分之七千减三十三,7000 / 2 - 33,7
3468,半分之七千减四乘八,7000 / 2 - 4 * 8,7
3469,半分之七千减三十一,7000 / 2 - 31,7
3470,半分之七千减三十,7000 / 2 - 30,6
3471,五十九平方减十,59 ² - 10,7
3472,五十九平方减九,59 ² - 9,7
3473,五十九平方减八,59 ² - 8,7
3474,五十九平方减七,59 ² - 7,7
3475,半分之六千九百五十,6950 / 2,7
3476,五十九平方减五,59 ² - 5,7
3477,五十九平方减四,59 ² - 4,7
3478,五十九平方减三,59 ² - 3,7
3479,五十九平方减二,59 ² - 2,7
3480,半分之七千减二十,7000 / 2 - 20,6
3481,五十九平方,59 ²,5
3482,半分之七千减十八,7000 / 2 - 18,6
3483,半分之七千减十七,7000 / 2 - 17,6
3484,半分之七千减十六,7000 / 2 - 16,6
3485,半分之七千减十五,7000 / 2 - 15,6
3486,半分之七千减十四,7000 / 2 - 14,6
3487,半分之七千减十三,7000 / 2 - 13,6
3488,半分之七千减十二,7000 / 2 - 12,6
3489,半分之七千减十一,7000 / 2 - 11,6
3490,半分之七千减十,7000 / 2 - 10,5
3491,半分之七千减九,7000 / 2 - 9,5
3492,半分之七千减八,7000 / 2 - 8,5
3493,半分之七千减七,7000 / 2 - 7,5
3494,半分之七千减六,7000 / 2 - 6,5
3495,半分之七千减五,7000 / 2 - 5,5
3496,半分之七千减四,7000 / 2 - 4,5
3497,半分之七千减三,7000 / 2 - 3,5
3498,半分之七千减二,7000 / 2 - 2,5
3499,半分之七千减一,7000 / 2 - 1,5
3500,半分之七千,7000 / 2,3
3501,半分之七千零二,7002 / 2,5
3502,半分之七千零四,7004 / 2,5
3503,半分之七千零六,7006 / 2,5
3504,半分之七千零八,7008 / 2,5
3505,半分之七千十,7010 / 2,4
3506,半分之七千十二,7012 / 2,5
3507,半分之七千十四,7014 / 2,5
3508,半分之七千十六,7016 / 2,5
3509,半分之七千十八,7018 / 2,5
3510,半分之七千二十,7020 / 2,5
3511,半分之七千二十二,7022 / 2,6
3512,半分之七千二十四,7024 / 2,6
3513,半分之七千二十六,7026 / 2,6
3514,半分之七千二十八,7028 / 2,6
3515,半分之七千三十,7030 / 2,5
3516,半分之七千三十二,7032 / 2,6
3517,半分之七千三十四,7034 / 2,6
3518,半分之七千三十六,7036 / 2,6
3519,半分之七千三十八,7038 / 2,6
3520,半分之七千四十,7040 / 2,5
3521,半分之七千四十二,7042 / 2,6
3522,半分之七千四十四,7044 / 2,6
3523,半分之七千四十六,7046 / 2,6
3524,半分之七千四十八,7048 / 2,6
3525,半分之七千五十,7050 / 2,5
3526,半分之七千五十二,7052 / 2,6
3527,半分之七千五十四,7054 / 2,6
3528,半分之八十四平方,84 ² / 2,6
3529,半分之七千五十八,7058 / 2,6
3530,半分之七千六十,7060 / 2,5
3531,半分之七千六十二,7062 / 2,6
3532,半分之七千六十四,7064 / 2,6
3533,半分之七千六十六,7066 / 2,6
3534,半分之七千六十八,7068 / 2,6
3535,半分之七千七十,7070 / 2,5
3536,半分之七千七十二,7072 / 2,6
3537,半分之七千七十四,7074 / 2,6
3538,半分之七千七十六,7076 / 2,6
3539,半分之七千七十八,7078 / 2,6
3540,半分之七千八十,7080 / 2,5
3541,半分之七千八十二,7082 / 2,6
3542,半分之七千八十四,7084 / 2,6
3543,半分之七千八十六,7086 / 2,6
3544,半分之七千八十八,7088 / 2,6
3545,半分之七千九十,7090 / 2,5
3546,半分之七千九十二,7092 / 2,6
3547,半分之七千九十四,7094 / 2,6
3548,半分之七千九十六,7096 / 2,6
3549,半分之七千九十八,7098 / 2,6
3550,半分之七千一百,7100 / 2,5
3551,半分之七千一百零二,7102 / 2,7
3552,半分之七千一百零四,7104 / 2,7
3553,半分之七千一百零六,7106 / 2,7
3554,半分之七千一百零八,7108 / 2,7
3555,半分之七千一百十,7110 / 2,6
3556,七乘五百零八,7 * 508,6
3557,半分之七千一百十四,7114 / 2,7
3558,半分之七千一百十六,7116 / 2,7
3559,半分之七千一百十八,7118 / 2,7
3560,四十乘八十九,40 * 89,6
3561,七乘五百十减九,7 * 510 - 9,7
3562,七乘五百十减八,7 * 510 - 8,7
3563,七乘五百零九,7 * 509,6
3564,七乘五百十减六,7 * 510 - 6,7
3565,五乘七百十三,5 * 713,6
3566,七乘五百十减四,7 * 510 - 4,7
3567,七乘五百十减三,7 * 510 - 3,7
3568,七乘五百十减二,7 * 510 - 2,7
3569,七乘五百十减一,7 * 510 - 1,7
3570,七乘五百十,7 * 510,5
3571,七乘五百十加一,7 * 510 + 1,7
3572,四十七乘七十六,47 * 76,7
3573,九乘三百九十七,9 * 397,7
3574,七乘八立方减十,7 * 8 ³ - 10,7
3575,五乘七百十五,5 * 715,6
3576,七乘八立方减八,7 * 8 ³ - 8,7
3577,七乘五百十一,7 * 511,6
3578,七乘八立方减六,7 * 8 ³ - 6,7
3579,七乘八立方减五,7 * 8 ³ - 5,7
3580,五乘七百十六,5 * 716,6
3581,七乘八立方减三,7 * 8 ³ - 3,7
3582,七乘八立方减二,7 * 8 ³ - 2,7
3583,七乘八立方减一,7 * 8 ³ - 1,7
3584,七乘八立方,7 * 8 ³,5
3585,五乘七百十七,5 * 717,6
3586,六十平方减十四,60 ² - 14,7
3587,六十平方减十三,60 ² - 13,7
3588,六十平方减十二,60 ² - 12,7
3589,六十平方减十一,60 ² - 11,7
3590,六十平方减十,60 ² - 10,6
3591,六十平方减九,60 ² - 9,6
3592,六十平方减八,60 ² - 8,6
3593,六十平方减七,60 ² - 7,6
3594,六十平方减六,60 ² - 6,6
3595,六十平方减五,60 ² - 5,6
3596,六十平方减四,60 ² - 4,6
3597,六十平方减三,60 ² - 3,6
3598,六十平方减二,60 ² - 2,6
3599,六十平方减一,60 ² - 1,6
3600,六十平方,60 ²,4
3601,六十平方加一,60 ² + 1,6
3602,六十平方加二,60 ² + 2,6
3603,六十平方加三,60 ² + 3,6
3604,四乘九百零一,4 * 901,6
3605,半分之七千二百十,7210 / 2,6
3606,六乘六百零一,6 * 601,6
3607,六十平方加七,60 ² + 7,6
3608,四乘九百零二,4 * 902,6
3609,九乘四百零一,9 * 401,6
3610,三千六百十,3610,5
3611,三千六百十一,3611,6
3612,七乘五百十六,7 * 516,6
3613,三千六百十三,3613,6
3614,三千六百十四,3614,6
3615,三千六百十五,3615,6
3616,四乘九百零四,4 * 904,6
3617,三千六百十七,3617,6
3618,九乘四百零二,9 * 402,6
3619,七乘五百十七,7 * 517,6
3620,四乘九百零五,4 * 905,6
3621,五十一乘七十一,51 * 71,7
3622,三千六百二十二,3622,7
3623,三千六百二十三,3623,7
3624,六乘六百零四,6 * 604,6
3625,半分之半分之半分之二万九千,29000 / 2 / 2 / 2,7
3626,七乘五百十八,7 * 518,6
3627,九乘四百零三,9 * 403,6
3628,四乘九百零七,4 * 907,6
3629,三千六百二十九,3629,7
3630,六乘六百零五,6 * 605,6
3631,四乘九百十减九,4 * 910 - 9,7
3632,四乘九百零八,4 * 908,6
3633,七乘五百十九,7 * 519,6
3634,四乘九百十减六,4 * 910 - 6,7
3635,半分之七千二百七十,7270 / 2,7
3636,九乘四百零四,9 * 404,6
3637,五乘九立方减八,5 * 9 ³ - 8,7
3638,五乘九立方减七,5 * 9 ³ - 7,7
3639,五乘九立方减六,5 * 9 ³ - 6,7
3640,四乘九百十,4 * 910,5
3641,半分之七千三百减九,7300 / 2 - 9,7
3642,六乘六百零七,6 * 607,6
3643,半分之七千三百减七,7300 / 2 - 7,7
3644,四乘九百十一,4 * 911,6
3645,五乘九立方,5 * 9 ³,5
3646,半分之七千三百减四,7300 / 2 - 4,7
3647,半分之七千三百减三,7300 / 2 - 3,7
3648,六乘六百零八,6 * 608,6
3649,半分之七千三百减一,7300 / 2 - 1,7
3650,半分之七千三百,7300 / 2,5
3651,半分之七千三百零二,7302 / 2,7
3652,四乘九百十三,4 * 913,6
3653,半分之七千三百零六,7306 / 2,7
3654,九乘四百零六,9 * 406,6
3655,半分之七千三百十,7310 / 2,6
3656,四乘九百十四,4 * 914,6
3657,四千减七立方,4000 - 7 ³,6
3658,半分之七千三百十六,7316 / 2,7
3659,半分之七千三百十八,7318 / 2,7
3660,六乘六百十,6 * 610,5
3661,七乘五百二十三,7 * 523,7
3662,六乘六百十加二,6 * 610 + 2,7
3663,九乘四百零七,9 * 407,6
3664,四乘九百十六,4 * 916,6
3665,半分之七千三百三十,7330 / 2,7
3666,六乘六百十一,6 * 611,6
3667,四千十减七立方,4010 - 7 ³,7
3668,四乘九百十七,4 * 917,6
3669,五千减十一立方,5000 - 11 ³,7
3670,三千六百七十,3670,6
3671,三千六百七十一,3671,7
3672,十七乘六立方,17 * 6 ³,6
3673,三千六百七十三,3673,7
3674,三千六百七十四,3674,7
3675,半分之七千三百五十,7350 / 2,7
3676,四乘九百十九,4 * 919,6
3677,三千六百七十七,3677,7
3678,六乘六百十三,6 * 613,6
3679,三千六百七十九,3679,7
3680,四十六乘八十,46 * 80,6
3681,九乘四百零九,9 * 409,6
3682,九乘四百十减八,9 * 410 - 8,7
3683,九乘四百十减七,9 * 410 - 7,7
3684,六乘六百十四,6 * 614,6
3685,半分之七千三百七十,7370 / 2,7
3686,九乘四百十减四,9 * 410 - 4,7
3687,九乘四百十减三,9 * 410 - 3,7
3688,九乘四百十减二,9 * 410 - 2,7
3689,九乘四百十减一,9 * 410 - 1,7
3690,九乘四百十,9 * 410,5
3691,三千七百减九,3700 - 9,6
3692,三千七百减八,3700 - 8,6
3693,三千七百减七,3700 - 7,6
3694,三千七百减六,3700 - 6,6
3695,三千七百减五,3700 - 5,6
3696,三千七百减四,3700 - 4,6
3697,三千七百减三,3700 - 3,6
3698,半分之八十六平方,86 ² / 2,6
3699,三千七百减一,3700 - 1,6
3700,三千七百,3700,4
3701,三千七百加一,3700 + 1,6
3702,六乘六百十七,6 * 617,6
3703,三千七百加三,3700 + 3,6
3704,三千七百加四,3700 + 4,6
3705,半分之七千四百十,7410 / 2,6
3706,三千七百加六,3700 + 6,6
3707,三千七百加七,3700 + 7,6
3708,九乘四百十二,9 * 412,6
3709,三千七百加九,3700 + 9,6
3710,三千七百十,3710,5
3711,三千七百十一,3711,6
